[0.00 - 2.00] P:1455.62 E:0.126289 |  Shepchenko!
[5171.00 - 5173.00] P:1564.98 E:0.075958 |  there were already loads of fans here.
[5173.00 - 5176.00] P:1793.84 E:0.080478 |  So it's not a case that fans have turned up at the last minute.
[5176.00 - 5179.00] P:1621.65 E:0.076665 |  That is something that we can say with absolute confidence.
[5179.00 - 5182.00] P:1859.37 E:0.078590 |  So we've got Juliana Ron, Chris Sutton, Alan Shearer,
[5182.00 - 5184.00] P:1720.59 E:0.090845 |  correspondent John Murray, all with us.
[5184.00 - 5186.00] P:1929.35 E:0.081268 |  There's still no official announcement.
[5186.00 - 5191.00] P:1746.36 E:0.076881 |  We are expecting that the Champions League final will kick off in 15 minutes time,
[5191.00 - 5194.00] P:1743.70 E:0.083128 |  whether it does or not, of course, is another question.
[5194.00 - 5198.00] P:1801.88 E:0.078933 |  I wonder actually, Alan, you know, to talk about the football for a bit,
[5198.00 - 5201.00] P:1718.70 E:0.079701 |  because, you know, I think that there is a time when we'll start doing that again
[5201.00 - 5203.00] P:1751.92 E:0.078593 |  and we'll continue to keep everybody updated.
[5203.00 - 5206.00] P:1769.70 E:0.084399 |  I just wonder if what that delay has done
[5206.00 - 5209.00] P:1852.23 E:0.081102 |  might have changed Jurgen Klopp's mind on Thiago,
[5209.00 - 5212.00] P:1947.73 E:0.078487 |  because it certainly looked like he wasn't going to play.
[5212.00 - 5215.00] P:1754.44 E:0.068150 |  It looked like he was having the chat with Keita to say, you're starting.
[5215.00 - 5219.00] P:1672.86 E:0.094083 |  Yeah, and looking at the players that are warming up
[5219.00 - 5224.00] P:1778.53 E:0.087174 |  in terms of getting ready for the match and just going in there,
[5224.00 - 5227.00] P:1686.88 E:0.094748 |  then that looks as if it's a start and a ten without the goalkeeper.
[5227.00 - 5231.00] P:1628.75 E:0.094788 |  And Thiago isn't looking as if he is in that group there.
[5231.00 - 5234.00] P:1690.91 E:0.089490 |  The cheer in the background is for two reasons.
[5234.00 - 5237.00] P:1704.50 E:0.099702 |  The players are ending their warm-up and also Rafa Nadal's name
[5237.00 - 5241.00] P:1626.88 E:0.086188 |  is now being chanted by the fans here inside the Stade de France.
[5241.00 - 5245.00] P:1688.30 E:0.091713 |  He, quite fortuitously for him, is not playing in the French Open today.
[5245.00 - 5249.00] P:1639.07 E:0.083425 |  He won his latest match yesterday, so he has been able to get here and attend the game.
[5249.00 - 5252.00] P:1763.76 E:0.089827 |  But as we were told when we were getting into the stadium,
[5252.00 - 5257.00] P:1890.22 E:0.086601 |  absolutely everybody was delayed getting in and it looks like he's just arrived as well.
[5257.00 - 5259.00] P:1844.51 E:0.090937 |  Looking away to our right-hand side then, again,
[5259.00 - 5263.00] P:1937.69 E:0.081131 |  just trying to get a feel of how many Liverpool fans might still be to come in.
[5263.00 - 5265.00] P:1893.38 E:0.092901 |  And it really is clear, John.
[5265.00 - 5269.00] P:1869.29 E:0.086363 |  It really is clear when you look to your right-hand side,
[5269.00 - 5273.00] P:1832.10 E:0.080882 |  the discrepancy still between the number of Liverpool fans that have not got in
[5273.00 - 5275.00] P:1703.15 E:0.081147 |  and the number of Real Madrid fans that have.
[5275.00 - 5277.00] P:1630.14 E:0.088034 |  It seems to be particularly so.
[5277.00 - 5280.00] P:1479.61 E:0.090790 |  I would say in that middle section of the three tiers,
[5280.00 - 5283.00] P:1649.56 E:0.082981 |  the middle section and round about the areas,
[5283.00 - 5288.00] P:1656.07 E:0.091406 |  as we heard from our BBC colleague Nick outside the ground in those areas,
[5288.00 - 5291.00] P:1707.10 E:0.069426 |  why and to a lesser extent Zed.
[5291.00 - 5298.00] P:1704.41 E:0.088974 |  So, you know, we are now less than 15 minutes away from kick-off.
[5298.00 - 5305.00] P:1719.27 E:0.081908 |  And I guess that UEFA have told the two teams that they could have a certain amount of time
[5305.00 - 5307.00] P:1590.82 E:0.094470 |  to go through another warm-up routine.
[5307.00 - 5309.00] P:1856.40 E:0.083395 |  Jürgen Klopp actually ran off the pitch with them
[5309.00 - 5313.00] P:1620.87 E:0.082574 |  and led them back down the tunnel into the dressing room area.
[5313.00 - 5317.00] P:1716.36 E:0.071073 |  So I suppose the next indicator actually will be
[5317.00 - 5321.00] P:1767.44 E:0.081951 |  if the pre-natch ceremony in Camilla Cabello gets underway.
[5321.00 - 5326.00] P:1691.47 E:0.085263 |  I think that will be a clear indicator that they are planning to start in, what, 12 minutes time then?
[5326.00 - 5333.00] P:1805.06 E:0.076041 |  Which will be a such a shame because there's so many empty seats in that Liverpool section,
[5333.00 - 5335.00] P:1888.14 E:0.109709 |  that middle section that you were on about.
[5335.00 - 5340.00] P:1724.53 E:0.081854 |  I mean, I just feel so sorry for them after what everyone's been through.
[5340.00 - 5344.00] P:1898.11 E:0.081127 |  After everyone has worked so hard to get here,
[5344.00 - 5349.00] P:1844.04 E:0.081568 |  the guys with everyone with tickets to actually make it to the stadium
[5349.00 - 5353.00] P:1800.77 E:0.089969 |  and not be allowed in through no fault of their own is an absolute disgrace.
[5353.00 - 5357.00] P:1703.86 E:0.085097 |  And there's every chance as well, if they hear that, which they will do,
[5357.00 - 5362.00] P:1546.52 E:0.085218 |  the word will get outside and it seems like the match is about to start and they can't get in.
[5362.00 - 5364.00] P:1636.35 E:0.084074 |  I mean, that is going to add to the anger.
[5364.00 - 5366.00] P:1783.42 E:0.080036 |  That is exactly what I was about to ask actually, John,
[5366.00 - 5369.00] P:1643.52 E:0.081668 |  because I was wondering why on Earth you ever wouldn't have announced the kick-off
[5369.00 - 5371.00] P:1697.46 E:0.073824 |  if it is going to be at half past.
[5371.00 - 5375.00] P:1744.45 E:0.085038 |  That's probably, you know, that might well be the reason that what they don't want to do
[5375.00 - 5378.00] P:1791.51 E:0.076071 |  is to make people even more desperate.
[5378.00 - 5384.00] P:1727.55 E:0.077481 |  There's now an update on our screen which says kick-off delayed to 21.36.
[5384.00 - 5389.00] P:1620.40 E:0.077568 |  So that is putting another six minutes on the kick-off time.
[5389.00 - 5394.00] P:1691.25 E:0.079598 |  So that is what, 18 minutes away, 17 minutes away from where we are now.
[5394.00 - 5398.00] P:1732.90 E:0.085006 |  OK, a 36 minute pass kick-off.
[5398.00 - 5402.00] P:1717.98 E:0.075261 |  36 minutes past is apparently when the game will kick off.
[5402.00 - 5405.00] P:1811.73 E:0.083608 |  I mean, again, look, what's happening outside the stadium.
[5405.00 - 5412.00] P:1863.77 E:0.075803 |  Them getting that organised and making sure that the fans and anybody outside the stadium is safe
[5412.00 - 5417.00] P:1811.90 E:0.079911 |  is far more important, but a drip feed of information actually isn't really good for anybody
[5417.00 - 5421.00] P:1715.26 E:0.080607 |  because we're in this position where people outside, some of whom do have tickets,
[5421.00 - 5424.00] P:1673.04 E:0.080958 |  will be in this exact same scenario.
[5424.00 - 5427.00] P:1633.66 E:0.087897 |  I've just seen the Brazilian Ronaldo enter the stadium just above us,
[5427.00 - 5430.00] P:1614.03 E:0.081769 |  and he got a cheer from the Real Madrid fans.
[5430.00 - 5433.00] P:1876.09 E:0.076243 |  So by any chance you've just joined us, just to tell you what's happened,
[5433.00 - 5438.00] P:1594.83 E:0.080510 |  you know, we should be now about 20 minutes into the Champions League final,
[5438.00 - 5444.00] P:1570.03 E:0.077827 |  and we're not because of trouble that fans have had to get into the stadium.
[5444.00 - 5449.00] P:1542.00 E:0.080495 |  And we've been speculating via UEFA statements when the game will kick off.
[5449.00 - 5455.00] P:1631.51 E:0.081331 |  There still hasn't been an announcement. However, John Murray, the opening ceremony is now beginning.
[5455.00 - 5460.00] P:1365.98 E:0.089491 |  Yeah, so this must be why the plan is now to kick off at 21.36,
[5460.00 - 5464.00] P:1287.37 E:0.089662 |  which is in what 16 minutes time from now.
[5464.00 - 5467.00] P:1376.27 E:0.091027 |  So they've begun the opening ceremony, such as it is,
[5467.00 - 5471.00] P:1326.89 E:0.087343 |  and a huge blue carpet has been rolled out across the pitch.
[5471.00 - 5477.00] P:1341.92 E:0.081996 |  And I can see the floor managers down on the side of the field are counting down
[5477.00 - 5482.00] P:1139.07 E:0.091995 |  the start of the act that Cabeo will do over on the far side.
[5482.00 - 5486.00] P:1347.77 E:0.088113 |  And as well, I see that the European Cup itself actually has been walked out
[5486.00 - 5493.00] P:1267.60 E:0.077270 |  and placed on a tall, transparent plinth just in front of the tunnel
[5493.00 - 5499.00] P:1506.71 E:0.085961 |  and ahead of the carpet that leads out onto the pitch with the image of the European Cup on it
[5499.00 - 5502.00] P:1446.97 E:0.090611 |  and the Champions League logo as well.
[5502.00 - 5507.00] P:1621.48 E:0.099197 |  Giulia LaRonde, John Murray, Alan Shearer, Chris Sutton with us inside the stand to France.
[5507.00 - 5511.00] P:1601.73 E:0.097820 |  We're going to keep you updated on everything that's happening outside as we hear more about it.
[5511.00 - 5516.00] P:1735.76 E:0.092809 |  Our engineer, O.I., has just done the job of trying to count as much as he can
[5516.00 - 5519.00] P:1514.95 E:0.095702 |  how many empty seats we can see around us to the right-hand side.
[5519.00 - 5525.00] P:1562.71 E:0.093187 |  His estimate is roughly 2,000, and that's in line with everything that we are hearing.
[5525.00 - 5530.00] P:1465.47 E:0.093558 |  So it's 21 minutes past 9 local time. I wouldn't normally be that precise,
[5530.00 - 5536.00] P:1399.51 E:0.088029 |  but that's because we have an oddly precise kickoff time of 21.36.
[5536.00 - 5541.00] P:1502.93 E:0.088761 |  So that appears is when the Champions League final is going to start.
[5541.00 - 5545.00] P:1868.75 E:0.098332 |  Giulia LaRonde, I appreciate you have your own job to do as well.
[5545.00 - 5550.00] P:1722.73 E:0.087885 |  Thank you very much for being with us, and we will speak to you again, I'm sure.
[5550.00 - 5553.00] P:1817.46 E:0.103830 |  That is Giulia LaRonde. I'll tell you what we will do then.
[5553.00 - 5558.00] P:1558.90 E:0.083506 |  We'll bring you one of the interviews we plan to bring you, which is actually about the football.
[5558.00 - 5563.00] P:1743.39 E:0.088576 |  And it's about a player who we know is starting in this game, and that is Venisius Jr.,
[5563.00 - 5569.00] P:1637.77 E:0.085293 |  the Real Madrid winger, and his battle with Trent Alexander-Arnold should be absolutely fascinating.
[5569.00 - 5573.00] P:1614.25 E:0.093747 |  Steve McMahonman played for both clubs. He won the Champions League with Real Madrid.
[5573.00 - 5577.00] P:1680.56 E:0.074074 |  He says he's relishing the chance to watch Venisius in action.
[5577.00 - 5579.00] P:1364.33 E:0.101082 |  He's really come to the fore this year, hasn't he?
[5579.00 - 5585.00] P:1405.80 E:0.090811 |  As much as he's been at Madrid for a number of years, he has really emerged as a real important player.
[5585.00 - 5589.00] P:1396.01 E:0.079824 |  You wouldn't say it's his breakthrough year, because he's been around for a number of years,
[5589.00 - 5595.00] P:1568.01 E:0.084604 |  but he's really excelled this year, and he's added goals, and he's added more assists in his relationship with Kareem's being excellent, hasn't he?
[5595.00 - 5601.00] P:1612.47 E:0.087205 |  Do you think that that's to do with him, or is it also to do with the fact that presumably that Real Madrid shirt,
[5601.00 - 5603.00] P:1434.50 E:0.073781 |  when you first put it on, could be quite heavy?
[5603.00 - 5607.00] P:1408.39 E:0.087604 |  Yeah, he came as a baby, didn't he? And people have to settle in, and people have to adapt.
[5607.00 - 5612.00] P:1151.64 E:0.083350 |  When you come as an 18-year-old, or whatever age it was, and for the large sum of money,
[5612.00 - 5617.00] P:1508.46 E:0.086173 |  there's a huge amount of expectation on you, and sometimes you just can't do it straight away,
[5617.00 - 5622.00] P:1487.08 E:0.090236 |  it's just a baby. And when you come to a team like Real Madrid, there is a huge expectation on you straight away.
[5622.00 - 5627.00] P:1487.32 E:0.092669 |  There's a huge expectation on Camervinga, for instance, and he looks if he's going to be a superstar as well.
[5627.00 - 5631.00] P:1597.36 E:0.084732 |  Winger to winger, what do you most admire about him? What gets you off your seat when he gets the ball?
[5631.00 - 5635.00] P:1576.74 E:0.093586 |  I just like the fact that he's very direct, he drops his shoulder, he takes people on, he's like a traditional winger.
[5635.00 - 5642.00] P:1360.79 E:0.078260 |  You don't see them many a lot now. So anybody who drops the shoulder and can go past people,
[5642.00 - 5648.00] P:1359.04 E:0.077183 |  I think that's great. I think he'll have to evolve, and he'll have to play on the right,
[5648.00 - 5652.00] P:1285.08 E:0.083153 |  and he'll have to go both ways, and things like that. That's how you become better and better and better,
[5652.00 - 5657.00] P:1536.30 E:0.081532 |  and keep defenders guessing. You can't just chop one way all the time, but he's quick, he's talented,
[5657.00 - 5663.00] P:1412.09 E:0.080566 |  he's very, very skillful, and he's young, and he's got an appetite to mature and to grow and become a better player.
[5663.00 - 5665.00] P:1724.14 E:0.087931 |  I thought it was interesting, in Trent's press conference, he was asked about Vinicius,
[5665.00 - 5669.00] P:1753.10 E:0.079888 |  he was looking forward to playing it, and it was a really strong, absolutely.
[5669.00 - 5673.00] P:1290.63 E:0.090324 |  Well, Clio Orch was brilliant against them, wasn't he? Clio Orch was brilliant until he had to go off,
[5673.00 - 5679.00] P:1419.20 E:0.073974 |  and it turned into a really good competition, because people now think that's an area which they will try and play.
[5679.00 - 5684.00] P:1470.75 E:0.082946 |  Neto played in that area against Wolsey, the game was excellent before he came off.
[5684.00 - 5690.00] P:1398.17 E:0.080206 |  Carlo played like that at Stamford Bridge, didn't he, against Christensen. Trent's played there before,
[5690.00 - 5694.00] P:1621.67 E:0.083150 |  Vinicius scored from that area last year, with the Alfrid at the Stephanus Stadium,
[5694.00 - 5701.00] P:1442.59 E:0.074449 |  so you can see why people want to speak about Trent, and Vinicius, you know, Trent's just an incredible football player, isn't he?
[5701.00 - 5705.00] P:1735.66 E:0.087933 |  And they won't be that naive to suggest that we're going to go and leave loads of space for Vinicius Jr.
