[0.00 - 5.12] P:1580.98 E:0.017439 |  Here we can see David Beckham at the mouth of the tunnel alongside
[4531.14 - 4534.58] P:1656.15 E:0.036956 |  To andrade and then drady to do the volunteer in the far side of the field
[4535.78 - 4541.70] P:1730.32 E:0.034605 |  Bucket goes to andrade and drady stabs it wickedly out of play. Thank you very much. We'll take that
[4542.34 - 4546.18] P:1636.40 E:0.031465 |  Throw in on the halfway line to england a little bit of the pace has gone out of the game
[4546.18 - 4549.70] P:1585.63 E:0.032028 |  Yeah, they've had a good sort of start to the second half at portugal a lot of possession
[4549.78 - 4551.78] P:1706.18 E:0.028111 |  no chances apart from that sort
[4551.94 - 4554.66] P:1544.34 E:0.032645 |  Slip by david james at the near post but they've had a lot of possession
[4554.66 - 4557.46] P:1574.73 E:0.031539 |  There's been nine minutes and he said sometimes you think well, they may just want out of steam
[4557.86 - 4562.18] P:1706.60 E:0.036183 |  Here's michael oan right of the pen here michael oan into the box and then the defender did an exceptionally well
[4563.06 - 4564.50] P:1791.51 E:0.031890 |  That was Carvalho
[4564.50 - 4566.98] P:1709.94 E:0.036124 |  He held off michael oan didn't like oan's protest
[4567.46 - 4570.66] P:1744.30 E:0.032555 |  But play continues it was well defended and there's michael
[4570.82 - 4576.10] P:1784.67 E:0.034356 |  He's got a possession goal can he find goals can't quite find goals ball taken off him by rinaldo
[4576.90 - 4578.90] P:1637.06 E:0.030167 |  Just a half chance for oan there
[4579.30 - 4581.30] P:1539.58 E:0.029145 |  Who had an absolutely fantastic first half?
[4582.26 - 4584.26] P:1770.62 E:0.031086 |  Now on the far side
[4584.42 - 4588.02] P:1725.48 E:0.038361 |  Figo the skipper once more the last of the golden generation
[4588.42 - 4593.14] P:1724.03 E:0.035552 |  And his international career might finish here tonight in lisbon if england win this game
[4593.54 - 4598.66] P:1775.92 E:0.032371 |  Figo's not finished crosses into the penalty here. Thank goodness this time. It was a clean catch by james
[4598.74 - 4600.34] P:1715.50 E:0.035741 |  Like I say england are defending well
[4600.34 - 4605.22] P:1420.09 E:0.035554 |  They're doubling up beckham and garrion evill on the figure the cross coming in right on the goal line towards an ear post
[4605.54 - 4610.02] P:1770.58 E:0.036376 |  One person in the box for portugal gomez well marked with a two-cent and a half james to a comfortable catch
[4610.26 - 4612.02] P:1880.10 E:0.034768 |  10 minutes gone in the second half
[4612.02 - 4617.06] P:1748.14 E:0.036104 |  The ball might break to oan and it does break to a good run by lampard forward for cells also inside the penalty area
[4617.54 - 4621.78] P:1763.65 E:0.031952 |  oan plays it to lampard and lampard looking to lay it off towards goals
[4621.86 - 4626.82] P:1709.99 E:0.028795 |  And that's a good tackle by miguel ball breaks away david beckham very deep on the far side and beckham
[4627.06 - 4630.58] P:1668.69 E:0.030425 |  Flicks it over at nudival empty and then that's over hit that pass from beckham
[4630.82 - 4634.02] P:1653.39 E:0.033199 |  And it's through to ricardo michael oan was in wasn't in the inside right channel
[4634.10 - 4637.54] P:1478.07 E:0.029628 |  And beckham tried to play it through the middle to the cell comfortable take by ricardo
[4638.26 - 4644.10] P:1681.23 E:0.031810 |  Well graham taylor um rightly said the other day in the creation match what you need are eight or nine players to play really well
[4644.82 - 4650.18] P:1742.30 E:0.036261 |  David beckham is yet to play but he's won a free kick here. There was a foul and it's a yellow card
[4650.66 - 4652.66] P:1961.84 E:0.035272 |  hooray
[4653.22 - 4654.02] P:2042.88 E:0.031144 |  Costina
[4654.02 - 4661.14] P:1913.03 E:0.031790 |  But I don't really say hooray because I think the referee has been exceptionally lenient with the portuguese players and not so with england
[4661.22 - 4664.50] P:1583.03 E:0.030254 |  I can't believe christina goes up to beckham and says you dived there, but uh
[4665.22 - 4670.02] P:1650.76 E:0.035324 |  I would say to costina you ever wear the one or two of your players particularly your forward very deco in ronaldo and say
[4670.26 - 4675.70] P:1748.10 E:0.033020 |  Hang on a minute. Is i think his pot calling the kettle black here on that situation. I've got a crystal ball here's fill level on for skulls
[4676.34 - 4680.34] P:1908.70 E:0.032444 |  I told you it's too open and deco's being afforded too much room
[4681.14 - 4686.02] P:1696.68 E:0.029542 |  Well he is and uh, it's interesting to see here what uh, if jared comes out to the left hand side
[4686.50 - 4691.06] P:1506.78 E:0.031319 |  Fill level yes jared come to the left hand side fill never going alongside frank lampard in the heart of that
[4691.22 - 4692.42] P:1776.80 E:0.022278 |  Even defense
[4692.42 - 4697.06] P:1791.37 E:0.029337 |  Uh, it's too much as I thought it's too far out this free kick for a shot from david beckham
[4697.14 - 4698.34] P:1874.93 E:0.025682 |  You would think
[4698.34 - 4701.54] P:1878.95 E:0.028429 |  40 yards outside so he takes a short to skulls back to beckham
[4701.62 - 4706.82] P:1793.24 E:0.032250 |  jared's made the run into the left edge of the penalty area and the ball is played by beckham to jared jared controls it
[4707.14 - 4710.82] P:1710.99 E:0.034650 |  He said back to ashley call well done call that was another foul challenge by nunagomas
[4711.06 - 4714.18] P:1818.31 E:0.034190 |  Cole continues crosses into the penalty area and basel jumped
[4714.58 - 4719.30] P:1680.56 E:0.032718 |  But not before ricardo would caught the ball there's a comfortable take but basel gets up pretty quickly
[4719.30 - 4722.02] P:1540.56 E:0.030928 |  I'm pleased that jared to be fair is out to his left hand side
[4722.02 - 4726.26] P:1591.30 E:0.032603 |  We saw it again switzerland when he went out here when he scored from this position as well that he's he's athletic
[4726.26 - 4732.02] P:1573.55 E:0.033631 |  He's quick and he gives him the sort of extra dimension down as that's like cold. They help cold. Well, yeah, miguel
[4732.66 - 4734.18] P:1836.85 E:0.039623 |  hits it forward
[4734.18 - 4737.14] P:1871.41 E:0.037481 |  Cole and uh, rinaldo collided
[4738.10 - 4740.10] P:1882.89 E:0.034952 |  The referee has decided it's a free kick
[4740.74 - 4742.26] P:1996.04 E:0.029941 |  to portugal
[4742.26 - 4745.22] P:1821.78 E:0.030382 |  And scolari looked as if he wanted ashley Cole booked
[4745.46 - 4748.58] P:1706.15 E:0.025076 |  Well, it was one of those ones rinaldo just plays it
[4748.58 - 4749.38] P:1682.44 E:0.032397 |  It was a fire
[4749.38 - 4755.54] P:1525.42 E:0.031817 |  He plays it inside and then Cole's come to win the ball is committed rinaldo plays it on the move tries to get the other side of ashley
[4755.54 - 4757.86] P:1485.10 E:0.027496 |  Cole ashley Cole says no you're not pulls him down free kick
[4758.02 - 4761.06] P:1661.78 E:0.032527 |  Chalvin it's played in the second half england won portugal little here
[4761.62 - 4766.10] P:1799.81 E:0.031866 |  In the study of the lutz in lisbon and now portugal have a corner after
[4766.66 - 4768.50] P:1742.34 E:0.029422 |  Tackled by cambo on
[4768.50 - 4770.26] P:1691.91 E:0.025812 |  the uh, beagle
[4770.34 - 4773.94] P:1673.74 E:0.033530 |  Beagle the skipper for portugal to take this corner from the right hand side
[4774.42 - 4779.94] P:1698.84 E:0.031482 |  And then have everybody back inside the penalty again. There it goes didn't beat the first uh defender
[4780.02 - 4782.02] P:1619.90 E:0.030623 |  Who was david beckham beckham's headed away?
[4782.18 - 4784.18] P:1662.23 E:0.027261 |  Deco uh was alert to the
[4784.74 - 4788.34] P:1679.88 E:0.032318 |  Presence of all now he flicks it over on and he tried to flick it into the penalty here
[4788.34 - 4790.34] P:1554.17 E:0.026530 |  It's headed out of play by phil neville
[4790.34 - 4793.70] P:1583.96 E:0.028026 |  Figo with a throw in to deco once more neville comes close
[4794.10 - 4800.10] P:1717.48 E:0.029565 |  It's forward to feagle feagle to deco first time cross into the penalty here towards the far post towards christina
[4800.34 - 4802.82] P:1583.02 E:0.038232 |  Headed into ronaldo ronaldo heads at howling white
[4803.46 - 4806.34] P:1596.37 E:0.034375 |  Well in the first game against greece a corner came in from the far side
[4806.34 - 4810.10] P:1524.17 E:0.032384 |  It was ronaldo that got his head to the ball, but he's had two chances since that match
[4810.42 - 4812.58] P:1585.22 E:0.030017 |  One against spain when the ball came in from the left hand side
[4812.58 - 4817.30] P:1546.65 E:0.031415 |  Which he put over the bar once then a header back across to great header back across and it was ronaldo
[4817.30 - 4820.18] P:1580.65 E:0.036987 |  They got in front of sol cambo. It was a difficult chance in a way
[4820.18 - 4824.66] P:1600.72 E:0.038379 |  You have to really sort of crane his neck right along the six yard line right level with the near post put it over the bar
[4825.22 - 4830.42] P:1888.50 E:0.037811 |  Each time he's played for the starter he's come on ronaldo has been a serious aerial threat
[4831.14 - 4835.54] P:1695.08 E:0.036897 |  To every other defense. He's a big lad, isn't he? He's quite big, you know, he's like piresse
[4836.90 - 4839.94] P:1590.88 E:0.033940 |  He's big and once you get alongside him and see him against the other players
[4839.94 - 4845.30] P:1671.71 E:0.029892 |  He's very tall england fans aware that the pressure is on try to encourage the side
[4845.86 - 4847.94] P:1512.44 E:0.034781 |  england leading by a goal to nil and we've got
[4848.74 - 4851.30] P:1767.22 E:0.027525 |  That's sick and we've played 59 minutes
[4852.90 - 4854.50] P:1768.78 E:0.023070 |  Oh
[4854.98 - 4857.62] P:1803.35 E:0.028303 |  It's hard work when it's this much pressure
[4858.34 - 4859.78] P:1732.17 E:0.024282 |  Miguel
[4859.78 - 4861.46] P:1715.88 E:0.023557 |  back to deco
[4861.46 - 4862.58] P:1662.77 E:0.023244 |  deco
[4862.58 - 4867.46] P:1602.96 E:0.033901 |  Slips the ball to his left to andrade andrade up to the halfway line and nunavalante
[4867.86 - 4870.18] P:1518.95 E:0.037826 |  Overwhelmingly the game being played in the england half
[4870.18 - 4876.10] P:1704.57 E:0.038458 |  It's it for ronaldo's switch banks with figo and ronaldo heads it behind for a goal kick and it's the nerve to complain
[4878.10 - 4880.58] P:1747.33 E:0.035505 |  That was a definite goal kick well played gary neville
[4880.58 - 4883.46] P:1491.90 E:0.036206 |  It was one of those ones giving go where ronaldo laid the ball back
[4884.10 - 4888.18] P:1509.74 E:0.037044 |  And then went for the for the ball over to top in the left wing area gary neville actually headed the ball against ronaldo
[4888.42 - 4890.42] P:1758.95 E:0.036708 |  Ronaldo had the cheek to claim the corner
[4890.82 - 4892.82] P:1826.02 E:0.036509 |  Graham taylor to my right Graham
[4893.38 - 4896.50] P:1765.29 E:0.041514 |  The right move to bring on full level. Well, I think it is because
[4897.06 - 4902.82] P:1651.86 E:0.039289 |  I think they've got to try to stop deco playing to sort of they can so they can get a foot into the game because
[4903.14 - 4905.14] P:1608.95 E:0.038320 |  Really in this half we've done so little for
[4906.02 - 4909.46] P:1543.17 E:0.032355 |  Going forward having said that we have we've defended well
[4909.54 - 4915.46] P:1548.41 E:0.035671 |  We've restricted the opportunities that portugal have and that's very importantly continue to do that
[4915.54 - 4917.54] P:1697.45 E:0.036625 |  But I think he's made a right decision
[4917.86 - 4918.50] P:1801.56 E:0.027448 |  interesting
[4918.50 - 4924.50] P:1620.93 E:0.034219 |  Samal will be coming on shortly for portugal now wonder will that be for ronaldo or will it be another attacking threat for portugal
[4924.58 - 4927.22] P:1753.94 E:0.036242 |  It's hit forward towards figo who was falling gamble
[4927.46 - 4932.10] P:1671.20 E:0.032327 |  But gamble did well enough to find co here's phil neville the brother gary in the far side
[4932.58 - 4938.74] P:1588.06 E:0.030249 |  Back to phil and and neville this neville the younger neville heads it towards the halfway line where it's headed back by nunavalante
[4939.06 - 4942.10] P:1715.88 E:0.033104 |  And picked up by nunavalante who's dropped very deep. He gives it away
[4942.42 - 4946.18] P:1701.59 E:0.032430 |  Ashley Cole slides it forward oan is there cavalos with him oan
[4946.50 - 4953.38] P:1708.56 E:0.031175 |  Holes the ball up very well well played michael oan. He's having an exceptional game back to phil neville into beckham inside the center circle
[4953.54 - 4954.74] P:1694.77 E:0.037763 |  Vacell peels away
[4954.74 - 4959.30] P:1798.64 E:0.028158 |  But beckham decides safety first just a little bit of his right to gary neville back to beckham
[4959.78 - 4964.82] P:1827.65 E:0.032703 |  And then into the center circle it goes once more good footfall from england cambo to jerrod and jerrod
[4965.06 - 4967.54] P:1794.86 E:0.034126 |  While he he hurried that pass forward to oan
[4967.78 - 4970.18] P:1727.11 E:0.028639 |  He could have just beat the defender and kept the ball
[4970.90 - 4976.26] P:1788.70 E:0.032366 |  As it is he conceded possession, but it's one back now by terry and terry trying to squeeze it through to oan
[4976.34 - 4980.02] P:1749.68 E:0.029410 |  And again doesn't hit the pass from lean up here's figo down the right side
